Time, Battery, PoorSignal, Attention, Meditation, Raw, Delta, Theta, lowAlpha, highAlpha, lowBeta, highBeta, lowGamma, highGamma, Blink
46:03.0,0,0,53,48,516,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,504,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,516,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,537,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,556,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,549,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,539,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,562,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,571,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,550,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,512,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,505,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,539,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,541,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,529,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,537,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,553,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,537,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,516,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,507,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,520,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,548,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,567,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,572,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,569,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,563,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,545,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,518,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,500,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,521,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,553,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,546,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,521,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,519,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,529,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,540,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,536,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,503,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,481,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,467,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,443,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,424,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,425,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,434,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,422,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,395,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,386,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,388,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,381,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,357,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,321,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,299,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,297,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,290,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,275,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,273,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,280,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,295,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,304,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,293,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,278,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,276,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,274,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,265,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,260,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,256,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,257,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,267,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,282,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,298,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,305,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,291,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,272,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,244,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,234,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,241,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,235,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,226,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,228,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,216,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,195,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,199,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,203,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,196,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,192,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,176,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,155,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,148,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,147,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,148,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,136,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,117,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,109,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,123,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,139,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,132,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,114,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,107,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,114,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,105,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,87,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,89,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,105,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,84,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,54,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,51,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,67,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,58,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,27,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,2,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,4,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,19,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-3,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-46,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-67,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-23,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,20,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,27,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,26,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,54,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,83,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,104,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,103,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,83,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,54,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,38,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,37,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,32,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,27,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,43,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,56,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,48,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,52,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,100,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,134,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,134,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,112,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,86,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,57,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,11,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-14,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-9,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,8,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,10,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,6,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,4,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,32,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,68,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,73,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,74,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,70,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,60,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,51,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,37,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,24,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,36,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,54,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,41,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,10,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-6,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,12,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,18,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-10,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-33,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-21,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,3,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,16,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,26,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,45,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,65,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,68,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,54,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,35,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,34,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,56,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,64,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,25,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-7,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-18,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-28,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-52,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-82,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-81,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-60,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-59,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-89,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-121,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-118,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-89,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-82,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-98,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-109,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-83,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-65,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-84,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-97,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-50,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,4,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,19,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-8,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-36,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-30,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-44,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-57,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-34,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,5,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,26,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,25,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,16,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,19,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,34,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,35,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,16,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,9,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,36,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,61,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,58,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,39,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,44,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,44,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,39,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,64,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,82,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,72,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,64,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,69,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,103,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,121,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,101,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,85,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,99,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,128,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,119,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,74,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,40,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,39,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,49,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,48,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,50,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,51,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,58,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,58,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,40,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,13,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-2,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-5,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,7,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,29,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,36,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,37,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,36,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,40,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,29,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,10,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,6,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,11,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,7,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-8,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-22,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-28,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-23,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-18,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-1,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,34,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,52,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,41,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,28,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,26,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,34,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,40,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,38,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,35,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,16,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-3,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,0,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,3,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,10,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,32,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,33,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,20,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,28,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,52,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,43,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,2,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-34,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-34,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-38,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-81,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-123,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-130,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-120,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-133,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-132,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-123,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-131,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-141,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-154,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-158,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-161,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-155,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-152,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-158,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-153,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-125,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-110,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-119,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-130,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-114,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-93,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-115,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-151,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-137,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-100,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-88,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-102,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-117,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-103,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-81,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-85,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-117,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-131,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-119,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-107,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-107,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-94,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-61,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-43,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-52,174187,56036,4506,3205,7759,3581,3340,3441,63
46:03.0,0,0,53,48,-62,174187,56036,4506,3205,7759,3581,3340,3441,63
